Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	max_slope2	CROWDSAP
290	458581443	45	TESS-SPOC	600	6.86289978	1185.89892578125	0.1004751784285865	1.278326732651616e-173	8.370163314673505	-1.6589857960182373	2.06878318113044	4.658140199002283	Aisladas	2	0	1	-999.0	-999.0	0	3.7120231156712222	7.679370989668038	4.6289552376514855	-2.01193935	-7.46836536	0.99841285
290	458581443	34	TESS-SPOC	600	6.86289978	2201.359130859375	0.0741652116476398	4.9429780400186977e-207	9.57858619123284	-1.426547765964274	2.1901293246666147	5.361972542655769	Aisladas	2	0	1	-999.0	-999.0	0	4.21661364857707	9.234929202538128	6.473620738732	-2.15625984	-9.09211467	0.9986304
290	458581443	61	TESS-SPOC	200	6.86289978	1261.744384765625	0.0788179360168264	0.0	10.902177715225644	-1.469559947016372	2.2217431261618823	6.992693182933875	Aisladas	2	0	1	-999.0	-999.0	0	3.909484532291769	8.68587038645544	5.91052471461967	-2.17297212	-8.49520089	0.99867582
290	458581443	71	TESS-SPOC	200	6.86289978	632.1041259765625	0.0780697186871701	0.0	10.41246577146211	-1.4291011979317891	2.1637461052132445	5.963047585192764	Aisladas	2	0	1	-999.0	-999.0	0	4.449418186269345	9.627411271005274	6.736689665461178	-2.13810489	-9.51332279	0.99914235
290	458581443	72	TESS-SPOC	200	6.86289978	6568.83349609375	0.0770063532601209	0.0	10.640237825535742	-1.394576137811914	2.314477666368804	7.286329372560094	Aisladas	2	0	1	-999.0	-999.0	0	3.353908452975648	7.762546209457682	5.566240522110966	-2.21911204	-7.44269862	0.99801379
293	35260243	72	TESS-SPOC	200	6.83979988	341.718994140625	0.2713968639558161	0.0	8.208925275410301	-1.440634195862233	2.097152505362917	4.597386636421513	Aisladas	2	0	1	-11.19293	-1.7379621	1	3.611538638988789	7.573947304970318	5.257370210095034	-2.03257241	-7.34071379	0.99973947
294	78152264	62	TESS-SPOC	200	6.81029987	1224.47412109375	0.0730834289942823	4.405022374230998e-214	8.209409927385703	-2.198029743661696	1.9799162423524383	4.3822840081632135	Aisladas	2	1	1	-15.436551	1.6910891	1	3.82712591922249	7.577388768996613	3.4473549736289955	-1.93218369	-7.39471028	0.99497879
297	25472862	57	TESS-SPOC	200	6.66149998	981.718505859375	0.0486841348108389	0.0	9.281091379784714	-1.318210246285734	1.9452492458979287	5.17269133695291	Aisladas	2	0	1	-16.14728	2.1215332	1	4.108400042831804	7.991862085165586	6.062661178430316	-1.91121063	-7.85201784	0.99365658
299	285004409	72	TESS-SPOC	200	6.63399982	5069.19873046875	0.0813242392973723	2.02019398148e-312	12.250135847539596	-1.4135462134670989	2.132056823081052	7.280854435150308	Aisladas	2	0	1	-13.471568	-0.0866721	1	4.969281412389288	10.594790341094429	7.495184975316712	-2.11813278	-10.52559787	0.99886751
302	55487092	60	TESS-SPOC	200	6.54279995	2784.09619140625	0.0821633252449647	0.0	11.31844761160102	-1.4439142156101512	2.268487322966744	7.448734883597278	Aisladas	2	0	1	-14.444018	0.6146747	1	3.8697127280037416	8.778394266999543	6.079581579082992	-2.21638413	-8.57676988	0.99874049
304	13816382	61	TESS-SPOC	200	6.48269987	923.9741821289062	0.0790893213366984	0.0	11.198620570216622	-1.4753205583756968	2.273112757015466	7.677249592797495	Aisladas	2	0	0	-12.357039	-1.1463132	1	3.521370977419127	8.004473290955438	5.425582423773874	-2.19558975	-7.73148603	0.99849981
305	300662518	67	TESS-SPOC	200	6.38999987	6600.130859375	0.0801872564920744	0.0	12.085336992126296	-1.483920414333033	2.2250314876959005	8.64435764860526	Aisladas	2	0	1	-16.193952	1.8880709	1	3.440979343521036	7.656287387845474	5.15950000680238	-2.14192958	-7.37033544	0.99621087
306	231062839	69	TESS-SPOC	200	6.33839989	1888.8194580078125	0.0790900272347686	0.0	11.490542090097572	-1.4206099450326803	1.6972444025383633	7.008958803098716	Aisladas	2	1	1	-14.51462	0.4678153	1	4.481583286998855	7.606342148368286	5.354279107340267	-1.6778584	-7.51946218	0.9995206
308	354209282	56	TESS-SPOC	200	6.14870024	1639.034912109375	0.0896712503134846	0.0	10.34843691422222	-1.3473625516410823	2.07228900521556	4.954857776336289	Aisladas	2	0	1	-14.141423	-0.0260403	1	5.39357913788593	11.17705474620103	8.295506456363523	-2.06397486	-11.13221173	0.99981534
309	144002280	68	TESS-SPOC	200	6.13899994	5012.2880859375	0.1549646003170919	1.4006248613981345e-247	10.784911549425708	-1.565415217407141	2.2637788458114745	6.446665274880372	Aisladas	2	0	1	-14.037264	-0.1206298	1	4.338246274545336	9.820830144236169	6.273626342091395	-2.23331402	-9.68866621	0.99959069
311	219395372	6	SPOC	120	6.1157999	1635.669189453125	0.1331995303716112	0.0	10.467508365691984	-1.119003991504251	1.7291063427390383	5.777372756460602	Aisladas	2	1	1	-999.0	-999.0	0	4.6901356092313815	8.109743230228206	7.247287133736198	-1.71355307	-8.03679627	0.99984574
311	219395372	4	SPOC	120	6.1157999	2490.5625	0.0920002700943488	0.0	10.624547221874058	-1.2393702642041828	1.8595404885534137	5.958400831067383	Aisladas	2	1	1	-999.0	-999.0	0	4.666146390806675	8.676888139222394	7.001045926169566	-1.84234774	-8.59666424	0.99988389
311	219395372	5	SPOC	120	6.1157999	336.2997741699219	0.0779053205249646	0.0	10.95274661152636	-1.0739902479855414	1.875404093135588	6.092715973285558	Aisladas	2	1	0	-999.0	-999.0	0	4.860030638240802	9.114521351721164	8.486596008499202	-1.86152069	-9.04704757	0.99989474
311	219395372	5	TESS-SPOC	1800	6.1157999	2732.93212890625	0.076533219901658	1.1957616150389825e-119	9.484060732700712	-1.4433452713629773	3.331601590599768	6.38490144635868	Aisladas	2	1	0	-999.0	-999.0	0	3.099159286342032	10.325164007899156	7.153634139216679	-3.14885339	-9.75879823	0.99967635
311	219395372	6	TESS-SPOC	1800	6.1157999	2720.072021484375	0.1242590844852326	1.997153116129714e-89	9.67250711481748	-1.3341972352831502	2.507660325653524	6.687875415977279	Aisladas	2	0	0	-999.0	-999.0	0	2.984631698840202	7.484442497869452	5.609697202138982	-2.35134322	-7.0178935	0.99962628
311	219395372	4	TESS-SPOC	1800	6.1157999	2475.839111328125	0.1007393678050688	1.0450461763249325e-107	10.269497773540602	-1.2355378621946116	2.3936262859632924	6.733186626758934	Aisladas	2	0	0	-999.0	-999.0	0	3.5363111467816672	8.464607316281594	6.850949351925501	-2.31336163	-8.18076651	0.99967843
312	73569673	58	SPOC	120	5.95090008	1491.18798828125	0.147918831591198	0.0	8.945094047667958	-1.3975372817949114	1.5862232705200543	5.896883820809227	Aisladas	2	1	1	-12.445321	-1.6061634	1	3.048210226858731	4.835141995280534	3.459758861724657	-1.49411491	-4.55437636	0.99871033
312	73569673	85	SPOC	20	5.95090008	1963.9693603515625	0.1628056525022099	0.0	11.214367839023364	-1.5152405490341578	2.069256463691823	6.318218033279448	Aisladas	2	0	1	-12.445321	-1.6061634	1	4.896149805743916	10.13138963273906	6.686324253397913	-2.0545597	-10.05943209	0.99875873
312	73569673	85	SPOC	120	5.95090008	1707.7880859375	0.1883173036777285	0.0	10.347312364472105	-1.3705717878771544	2.083369094000713	5.414295204844548	Aisladas	2	0	1	-12.445321	-1.6061634	1	4.933017159627555	10.277295490543231	7.49854592181668	-2.06918492	-10.2073247	0.99875873
312	73569673	58	TESS-SPOC	200	5.95090008	1207.267578125	0.1010278633626496	0.0	8.723470266410272	-1.467119439555811	1.5943041814177843	5.5980969610455285	Aisladas	2	1	1	-12.445321	-1.6061634	1	3.125373305364744	4.9827957292345335	3.396312253038606	-1.5093806	-4.71737783	0.99857187
313	18692866	20	SPOC	120	5.829	252.1881256103516	0.0797929602331882	0.0	7.036923028538604	-1.314453534288473	2.0046626211767857	4.576899458960623	Aisladas	2	1	1	-14.841937	0.2251787	1	2.460023569577981	4.931517297146868	3.751762362460647	-1.7820746	-4.38394551	0.99983919
313	18692866	47	SPOC	120	5.829	3895.053466796875	0.0978168616999914	0.0	10.858366014765922	-1.4156449512153908	2.1059704897783305	5.046178544772178	Aisladas	2	0	1	-14.841937	0.2251787	1	5.812187469993744	12.2402952928662	8.64644435199475	-2.10074834	-12.20994317	0.99978632
313	18692866	60	SPOC	120	5.829	1694.0814208984375	0.1708855097993097	0.0	8.520995335243594	-2.2200173193071087	1.8215929881748572	4.472416002012571	Aisladas	2	2	1	-14.841937	0.2251787	1	4.048579333231023	7.37486372548327	3.321984770724692	-1.78746702	-7.23670202	0.99976969
313	18692866	20	TESS-SPOC	1800	5.829	386.3875122070313	0.0818396373239303	3.200227110203696e-85	7.796253285869501	-1.4132983903220608	2.3021523449580683	4.873844709419385	Aisladas	2	0	0	-14.841937	0.2251787	1	2.922408576450116	6.727829757200205	4.760374598365654	-2.14835605	-6.27837415	0.99975318
313	18692866	47	TESS-SPOC	600	5.829	5407.93212890625	0.0603147537966492	0.0	10.226452379989302	-1.2982305187776702	2.196339061537504	5.434328419456071	Aisladas	2	1	1	-14.841937	0.2251787	1	4.792123960533232	10.525129042248944	8.10728825891316	-2.17876295	-10.44090216	0.99969941
313	18692866	60	TESS-SPOC	200	5.829	2377.3505859375	0.073698329434682	0.0	10.15585950391007	-1.539562408507148	2.028602580072682	6.177844832551341	Aisladas	2	0	1	-14.841937	0.2251787	1	3.9780146713587294	8.069810825885302	5.241626309718924	-1.98741508	-7.90596634	0.9996835
314	117927634	57	SPOC	120	5.80039978	2660.5380859375	0.0851901683050844	0.0	10.10228428074039	-1.1025264290350136	1.414462573306953	9.680709652500153e-14	Aisladas	2	2	1	-13.512861	-0.8866183	1	10.102284280740294	14.289303020014296	12.960508377582396	-1.41443743	-14.28904898	0.99975348
314	117927634	84	SPOC	20	5.80039978	11965.32421875	0.0543674330494546	0.0	11.212821051920905	-1.44217560976108	2.2449699376069803	7.811207962544131	Aisladas	2	0	1	-13.512861	-0.8866183	1	3.401613089376772	7.636519125021259	5.2951381741134655	-2.1573132	-7.33834481	0.99973655
314	117927634	84	SPOC	120	5.80039978	1873.061767578125	0.0582534393689516	0.0	9.71634247133703	-1.3387716991659124	1.6024660883092217	2.2955783248509306e-07	Aisladas	2	2	1	-13.512861	-0.8866183	1	9.716342241779198	15.570108944857566	11.630144971363023	-1.60242166	-15.56967728	0.99973655
314	117927634	57	TESS-SPOC	200	5.80039978	3583.1357421875	0.1112795391506728	4.95575274257385e-125	9.301088747634545	-2.282861166012904	2.611424985547365	6.227816017396125	Aisladas	2	1	0	-13.512861	-0.8866183	1	3.073272730238417	8.025621195145971	3.51559758194275	-2.46397308	-7.57246128	0.99958575
315	147407408	28	SPOC	120	5.71369982	2767.1083984375	0.0814780561756658	0.0	12.046265096483568	-1.2749527992767866	1.99146993398366	7.621465843591024	Aisladas	2	1	1	-14.478517	-0.1863086	1	4.424799252892544	8.811854676048862	6.911514434924462	-1.96719595	-8.70444717	0.99738801
315	147407408	68	SPOC	120	5.71369982	3467.1484375	0.1193562558079765	0.0	10.787487765414935	-1.5321589990149718	2.0093277099351448	5.277001374195064	Aisladas	2	0	1	-14.478517	-0.1863086	1	5.510486391219872	11.072373001098605	7.226647500825343	-2.00227957	-11.03353432	0.99735856
315	147407408	28	TESS-SPOC	600	5.71369982	12741.626953125	0.3782732270082892	6.396308671263474e-182	10.469873118415656	-1.5072684694545266	2.4031368044698738	7.0513490926089935	Aisladas	2	0	0	-14.478517	-0.1863086	1	3.418524025806664	8.215180903380515	5.450376671352749	-2.31107817	-7.90047624	0.99730057
315	147407408	68	TESS-SPOC	200	5.71369982	1915.006591796875	0.078516093190899	0.0	11.20697312700175	-1.5186582292829167	2.2524307470373337	7.316505753436998	Aisladas	2	0	1	-14.478517	-0.1863086	1	3.890467373564751	8.763008332562825	5.77023069680435	-2.20190401	-8.56643572	0.99726593
316	410417579	13	SPOC	120	5.6500001	9454.74609375	0.0809171558938811	0.0	10.28553762161304	-1.5687134754412366	2.286873688173655	7.524615211907933	Aisladas	2	0	1	-14.123073	-0.5396955	1	2.760922409705107	6.313880813843613	4.024878292109838	-2.10417686	-5.80946906	0.99983585
316	410417579	12	SPOC	120	5.6500001	927.7395629882812	0.0797946428471178	0.0	10.732037369259467	-1.250590270739222	2.0263216173330454	6.961899600020452	Aisladas	2	1	1	-14.123073	-0.5396955	1	3.770137769239016	7.639511662132802	6.108724688556148	-1.97420083	-7.44300911	0.99982566
316	410417579	27	SPOC	120	5.6500001	1790.428466796875	0.1000427639156665	0.0	9.79658117513706	-1.5564560083467185	1.920295249127512	5.728357536611069	Aisladas	2	0	1	-14.123073	-0.5396955	1	4.068223638525991	7.812190525449701	5.01921704407687	-1.88511723	-7.66907848	0.99983507
316	410417579	39	SPOC	120	5.6500001	2759.602783203125	0.1431330791364426	0.0	11.06799337803142	-1.3488464422390438	2.279866286968467	5.952820909084414	Aisladas	2	0	1	-14.123073	-0.5396955	1	5.115172468947007	11.661909263981538	8.645839065730215	-2.26727267	-11.59749076	0.99984324
316	410417579	67	SPOC	120	5.6500001	2552.92041015625	0.062381928272713	0.0	11.14873086495344	-1.3721636981147294	2.266297279609061	7.079536392515757	Aisladas	2	0	1	-14.123073	-0.5396955	1	4.069194472437684	9.222004363085754	6.72077564488569	-2.22482678	-9.05325282	0.99981695
316	410417579	65	SPOC	120	5.6500001	2686.68017578125	0.1344596326068678	0.0	9.76491558824618	-1.5805965663238228	1.8927579739784748	4.948555489841093	Aisladas	2	0	1	-14.123073	-0.5396955	1	4.816360098405086	9.11620398180798	5.767571672644206	-1.87802643	-9.04525155	0.99983126
316	410417579	66	SPOC	120	5.6500001	2294.78173828125	0.0562905777904427	0.0	10.3293982155619	-1.3481354209010237	2.153443754566214	6.560136099895549	Aisladas	2	0	1	-14.123073	-0.5396955	1	3.769262115666352	8.11689396230474	6.020829833904839	-2.09799801	-7.90790441	0.99979818
316	410417579	12	TESS-SPOC	1800	5.6500001	868.2188720703125	0.0697429311777097	1.1366903179668942e-64	8.12566709175557	-1.5013766232721688	3.3230138209757127	5.631672024974288	Aisladas	2	1	0	-14.123073	-0.5396955	1	2.493995066781282	8.287580076359445	5.519987422141364	-2.96739386	-7.40066564	0.99964219
316	410417579	13	TESS-SPOC	1800	5.6500001	1449.5655517578125	0.0829635159225304	9.808805613573033e-104	8.35800124005682	-1.198699887590368	2.8611226678157298	5.362364701204498	Aisladas	2	0	0	-14.123073	-0.5396955	1	2.995636538852322	8.570883605847435	7.150149670136921	-2.68494625	-8.04312311	0.99965119
316	410417579	27	TESS-SPOC	600	5.6500001	3469.476806640625	0.1072400763376692	8.034852529859234e-60	8.98444040211848	-1.6931584179990629	2.065483522071666	5.357571982796222	Aisladas	2	0	1	-14.123073	-0.5396955	1	3.626868419322258	7.491236956832233	4.424415859258587	-2.00297426	-7.26452411	0.99964708
316	410417579	39	TESS-SPOC	600	5.6500001	2247.129150390625	0.1772240728509627	1.2339518980097717e-137	9.976301879777916	-1.3933768535330722	2.124452024401672	5.404497723033276	Aisladas	2	0	1	-14.123073	-0.5396955	1	4.5718041567446415	9.712578595964132	6.970532466745617	-2.10256804	-9.6125293	0.99966121
316	410417579	65	TESS-SPOC	200	5.6500001	2527.549072265625	0.1741758033236124	0.0	10.195482264533943	-1.2578992704071528	1.972175240676811	5.259436961189121	Aisladas	2	1	1	-14.123073	-0.5396955	1	4.936045303344822	9.734746334115718	7.738891788183331	-1.95879467	-9.66869924	0.99965209
316	410417579	66	TESS-SPOC	200	5.6500001	850.0639038085938	0.0786697901608948	0.0	10.198960483874467	-1.5488263696267972	2.309537899227346	6.510120106217135	Aisladas	2	0	1	-14.123073	-0.5396955	1	3.688840377657332	8.519516656399725	5.500627328841627	-2.24438688	-8.27918495	0.99960351
316	410417579	67	TESS-SPOC	200	5.6500001	2608.199951171875	0.7492932171918756	1.064578646906392e-188	10.1002167012326	-1.7309028733152183	2.1433498049238744	5.883858121395571	Aisladas	2	0	1	-14.123073	-0.5396955	1	4.2163585798370296	9.0371313395828	5.221050515835056	-2.11019409	-8.89733494	0.99960732
317	257658027	5	SPOC	120	5.63880014	347.5858154296875	0.242057322918517	0.0	7.752907801697658	-2.028378988198249	2.2119548171980723	4.337616891579939	Aisladas	2	1	1	-15.401865	0.49132	1	3.4152909101177187	7.5544691807676765	3.724387417105959	-2.12691012	-7.2640168	0.99984133
317	257658027	31	SPOC	120	5.63880014	234.5261993408203	0.1730266820548388	0.0	7.504493946335265	-1.5378013143851323	1.7310009491489708	4.119563314846429	Aisladas	2	0	1	-15.401865	0.49132	1	3.384930631488836	5.8593181359106	3.810191915626866	-1.66212848	-5.62618962	0.99982047
317	257658027	32	SPOC	120	5.63880014	219.81036376953125	0.2411212958690311	3.986127405956787e-155	6.43720810324524	-2.497331662035826	2.4551209944567773	4.185200405939675	Aisladas	2	0	1	-15.401865	0.49132	1	2.252007697305565	5.528951377333156	2.21394357080547	-2.11421316	-4.76122431	0.99983031
317	257658027	5	TESS-SPOC	1800	5.63880014	403.7057495117188	0.0807222874781191	6.96432365781134e-131	7.476648063201347	-1.397662378640692	2.934026854110281	4.498579265539101	Aisladas	2	0	0	-15.401865	0.49132	1	2.978068797662246	8.737733825728947	6.251677056820333	-2.74978963	-8.18906271	0.99977064
317	257658027	31	TESS-SPOC	600	5.63880014	317.9259338378906	0.0944246061407338	0.0	7.276968973468703	-1.3233733519881936	1.7877996355403742	3.726573488376912	Aisladas	2	1	0	-15.401865	0.49132	1	3.550395485091791	6.347395754271294	4.796375674888096	-1.72879803	-6.13791673	0.999753
317	257658027	32	TESS-SPOC	600	5.63880014	171.51622009277344	0.2432196853913595	4.2549762542728895e-73	6.047294815271927	-2.0106988741003584	2.3831601414370773	3.657167659508697	Aisladas	2	0	1	-15.401865	0.49132	1	2.39012715576323	5.696055770581299	2.832873606262832	-2.09778046	-5.01396204	0.99975395
318	150694605	56	SPOC	120	5.6315999	1230.3538818359375	0.0807019069018887	0.0	10.052121467741893	-1.0172144709801256	1.6744857717849757	4.63677163460186	Aisladas	2	2	1	-999.0	-999.0	0	5.4153498331400325	9.067926244831126	8.914468387471747	-1.6679336	-9.03244395	0.9998278
318	150694605	83	SPOC	120	5.6315999	1503.3408203125	0.068220450975705	0.0	10.44606696566953	-1.1541759165228496	1.7741473140979889	4.500140721315345	Aisladas	2	0	1	-999.0	-999.0	0	5.945926244354185	10.54894907624572	9.139810426842224	-1.77037512	-10.52651987	0.99984956
318	150694605	56	TESS-SPOC	200	5.6315999	1901.5762939453125	0.1255404688968311	0.0	9.91922755782428	-1.3893829792382544	1.958825546061256	4.705663477712055	Aisladas	2	0	1	-999.0	-999.0	0	5.213564080112225	10.212462506151176	7.3503581508895985	-1.94916126	-10.16207714	0.99976587
319	399118541	23	SPOC	120	5.58939981	6390.14892578125	0.1417497554467647	0.0	11.504941068021964	-1.418734416216607	2.3608688014318284	8.10677181988011	Aisladas	2	0	1	-13.559812	-1.0593532	1	3.398169248141853	8.022631759923154	5.654780534130843	-2.2683278	-7.70816177	0.99985325
319	399118541	46	SPOC	120	5.58939981	414.978271484375	0.0552366038986968	0.0	10.032224220189226	-1.2827255818737873	2.070044268645472	5.163046103604186	Aisladas	2	0	1	-13.559812	-1.0593532	1	4.86917811658504	10.079414253250816	7.857810271879781	-2.05487991	-10.0055763	0.99989212
319	399118541	23	TESS-SPOC	1800	5.58939981	5924.8994140625	0.1445308326996152	7.061366387130397e-113	10.223484754695376	-1.3239252894407731	2.802963682426879	7.615177317417514	Aisladas	2	0	0	-13.559812	-1.0593532	1	2.608307437277864	7.310991019293777	5.522208146943053	-2.53814813	-6.62027063	0.99979913
319	399118541	46	TESS-SPOC	600	5.58939981	447.0238952636719	0.0552881132760806	0.0	9.346497623825952	-1.311037289216475	2.0843820899960743	4.993512303268099	Aisladas	2	0	1	-13.559812	-1.0593532	1	4.3529853205578535	9.07328464018661	6.9206915126030815	-2.05680032	-8.95322162	0.99985528
320	139552896	5	SPOC	120	5.56519985	1981.6812744140625	0.2481439836908917	2.8605971635e-314	9.037060169259812	-2.086116599213867	1.8618618777340616	5.090821935805302	Aisladas	2	1	1	-16.07551	0.9667406	1	3.94623823345451	7.3473505273255615	3.5220229444961704	-1.8226662	-7.19267505	0.99984187
320	139552896	32	SPOC	120	5.56519985	1512.4091796875	0.1678759349919785	0.0	8.8383888212834	-1.817507735640948	1.6074431954264836	5.78203783732762	Aisladas	2	2	1	-16.07551	0.9667406	1	3.056350983955781	4.912910591994758	2.7031029885890474	-1.51494758	-4.63021154	0.99985892
320	139552896	5	TESS-SPOC	1800	5.56519985	3934.861572265625	0.3931249592113094	1.1978262113661825e-36	8.566944970332102	-1.63652718356375	1.921213804030706	6.131720620045726	Aisladas	2	0	0	-16.07551	0.9667406	1	2.435224350286376	4.678586637681892	2.85885054930384	-1.70208651	-4.14496251	0.99977404
320	139552896	32	TESS-SPOC	600	5.56519985	2038.170654296875	0.3109502972161644	1.7599564548402834e-181	8.94408308723413	-1.539304349585473	2.1403533524955023	5.219302829830078	Aisladas	2	0	1	-16.07551	0.9667406	1	3.724780257404052	7.972345911243822	5.179187542340626	-2.08238866	-7.75644019	0.99980068
321	369660125	57	SPOC	120	5.54047012	1268.459716796875	0.0886673723449969	0.0	10.108677716561669	-1.2261028475832685	1.8607596118169123	4.508864004255791	Aisladas	2	1	1	-15.579762	0.537976	1	5.5998137123058775	10.419907189557309	8.498395717859761	-1.85486948	-10.38692355	0.99876201
321	369660125	84	SPOC	20	5.54047012	444.46685791015625	0.1145610590205466	0.0	10.423528864400264	-1.4205730236832623	1.9294463498244845	5.165718839502757	Aisladas	2	0	1	-15.579762	0.537976	1	5.2578100248975055	10.144662360609074	7.141246659961196	-1.92039867	-10.0970914	0.99831927
321	369660125	84	SPOC	120	5.54047012	4674.39697265625	0.0796173845095683	0.0	10.446511746396324	-1.3267701966776235	2.1744801125788675	7.054117558868654	Aisladas	2	0	1	-15.579762	0.537976	1	3.392394187527671	7.376693694807066	5.559887999654429	-2.08868799	-7.085653	0.99831927
321	369660125	57	TESS-SPOC	200	5.54047012	1271.747314453125	0.0521623159311317	0.0	9.851702706241436	-1.314343932148461	1.7660932133407374	4.072526664377531	Aisladas	2	1	1	-15.579762	0.537976	1	5.779176041863904	10.206563586237229	7.76551961521465	-1.76154443	-10.18027535	0.99866766
322	356257320	38	SPOC	120	5.51060009	380.5324401855469	0.06929818586628	0.0	7.736353175343929	-1.5261817337942836	1.7979144384319004	4.696037620406375	Aisladas	2	0	1	-13.604117	-1.1020446	1	3.0403155549375542	5.466227233611324	3.581635864571372	-1.69258919	-5.14600523	0.99787438
322	356257320	39	SPOC	120	5.51060009	2459.238037109375	0.1663937137701185	0.0	10.891040921666969	-1.316752804528282	2.222233573065891	5.918089869085373	Aisladas	2	0	1	-13.604117	-1.1020446	1	4.972951052581596	11.051058786260183	8.392660147186207	-2.20778159	-10.97918979	0.99590385
322	356257320	65	SPOC	120	5.51060009	1367.244140625	0.0914331844837009	0.0	10.95748440779744	-1.1086641704750737	1.9023164516746012	5.738176594099223	Aisladas	2	1	1	-13.604117	-1.1020446	1	5.219307813698216	9.928775120351911	8.955620091968278	-1.89299267	-9.88011145	0.99640268
322	356257320	66	SPOC	120	5.51060009	1689.731689453125	0.0802276954237043	0.0	10.396696760882154	-1.4735329641457913	1.91512322015278	5.695785530802672	Aisladas	2	0	1	-13.604117	-1.1020446	1	4.700911230079482	9.002824252602183	6.109686360373438	-1.89810817	-8.92283801	0.99649161
322	356257320	38	TESS-SPOC	600	5.51060009	444.82037353515625	0.2559113976775576	3.6967096452884647e-287	7.295055666507975	-1.6812548592218253	2.181901621567408	4.164652375072119	Aisladas	2	0	1	-13.604117	-1.1020446	1	3.1304032914358557	6.830232017743844	4.062579792872832	-2.06633141	-6.46845064	0.99776453
322	356257320	39	TESS-SPOC	600	5.51060009	4720.31494140625	0.2022878977808168	0.0	10.251963568347948	-1.3122465949855076	2.213806899505598	5.588706622018851	Aisladas	2	0	1	-13.604117	-1.1020446	1	4.663256946329097	10.323550401950762	7.867081112193532	-2.19327082	-10.22778539	0.99636847
322	356257320	65	TESS-SPOC	200	5.51060009	3569.859619140625	0.3465583832933254	0.0	10.505146041958271	-1.312463840660676	2.0966674818039714	5.732905274268889	Aisladas	2	0	1	-13.604117	-1.1020446	1	4.772240767689384	10.005802032953552	7.623678247712157	-2.07950208	-9.92388458	0.99624127
322	356257320	66	TESS-SPOC	200	5.51060009	1068.88916015625	0.0765818158518919	0.0	11.036154395570309	-1.4305355397505797	2.250028441420198	7.081257229668956	Aisladas	2	0	1	-13.604117	-1.1020446	1	3.954897165901351	8.898631106170177	6.220489361432918	-2.20312604	-8.71313693	0.99633408
323	142591515	20	SPOC	120	5.42710018	215.24253845214844	0.0759925434665982	0.0	6.91118220474936	-1.3735984287972487	1.8932592999941675	4.396313521483125	Aisladas	2	0	1	-16.425622	1.1139819	1	2.5148686832662346	4.761298522857885	3.466295842393309	-1.69519313	-4.26318812	0.99933958
323	142591515	14	SPOC	120	5.42710018	1523.025634765625	0.1378016804614171	0.0	9.66003973958629	-1.5898516834021648	2.094587939583385	5.489896292987494	Aisladas	2	1	1	-16.425622	1.1139819	1	4.1701434465987965	8.73473216957853	5.494054735273703	-2.0604304	-8.59229034	0.99941295
323	142591515	21	SPOC	120	5.42710018	179.72695922851562	0.0822804712502306	0.0	7.250307578052402	-1.4392240287413884	2.228015165094705	4.213524635913529	Aisladas	2	0	1	-16.425622	1.1139819	1	3.0367829421388723	6.765998448186325	4.701143333538726	-2.09697799	-6.36806698	0.99928504
323	142591515	47	SPOC	120	5.42710018	522.965087890625	0.2152623293613577	0.0	8.004635679238833	-1.8875546056005568	1.6425547774138136	4.188404485114259	Aisladas	2	1	1	-16.425622	1.1139819	1	3.8162311941245735	6.268368779624941	3.320894008059997	-1.60246181	-6.11536476	0.99920332
323	142591515	41	SPOC	120	5.42710018	5210.54931640625	0.0601748093982225	0.0	9.9478484979	-1.4580293435400165	2.562417501594904	7.063987034551658	Aisladas	2	0	1	-16.425622	1.1139819	1	2.8838614633483406	7.389657085858877	5.068249907726266	-2.38374643	-6.87439447	0.99946797
323	142591515	40	SPOC	120	5.42710018	824.5667724609375	0.1382994581465857	3.62161953385221e-164	7.638311343347554	-1.4282341384475092	2.348716384884464	5.473385998269605	Aisladas	2	0	1	-16.425622	1.1139819	1	2.1649253450779486	5.08479563003623	3.560197514647986	-1.99101556	-4.31040005	0.99926203
323	142591515	60	SPOC	120	5.42710018	874.042724609375	0.0837243393597571	0.0	8.780558357312271	-2.058595166986209	2.5017029869527643	4.637447359630204	Aisladas	2	1	0	-16.425622	1.1139819	1	4.143110997682068	10.364833158178076	5.03490600016915	-2.4596277	-10.19051059	0.99931312
323	142591515	48	SPOC	120	5.42710018	227.96836853027344	0.119214068488354	0.0	7.377808835240469	-1.5079298126236862	1.815357129111621	4.289770662614043	Aisladas	2	0	1	-16.425622	1.1139819	1	3.088038172626426	5.605892111646205	3.717608117245436	-1.71453291	-5.29454308	0.99938917
323	142591515	75	SPOC	120	5.42710018	221.82565307617188	0.0848477095841774	0.0	8.207013439406294	-1.248107273971435	2.403302635145091	4.344049652746102	Aisladas	2	0	1	-16.425622	1.1139819	1	3.8629637866601927	9.2838710479505	7.438359860214208	-2.34767744	-9.06899293	0.99950427
323	142591515	74	SPOC	120	5.42710018	1013.326416015625	0.1104692279387387	0.0	8.677090629321716	-1.451450871009467	2.410054054587025	5.726002050448321	Aisladas	2	0	1	-16.425622	1.1139819	1	2.951088578873395	7.112282994959286	4.900119691969167	-2.25410381	-6.65206002	0.99932677
