Name TIC_ID Sector Author Exptime Magnitude SlopeB Slope2B BreakpointB
2_StHA_190 388775434 82 SPOC 120 9.66699982 -3.634185927746618 -0.8053764783920169 1.8095524517227874
2_TX_CVn 389852937 76 SPOC 20 8.73659992 -2.0163652618009253 -1.496582930175099 2.0
2_TX_CVn 389852937 76 SPOC 120 8.73659992 -2.0638619494654096 -0.28566893056148485 2.0
2_PU_Vul 402762666 55 SPOC 20 9.94200039 -1.9647152030816968 -1.1121339937155883 1.9692826535036754
2_PU_Vul 402762666 54 SPOC 20 9.94200039 -1.833348087827239 -0.8536709724754004 1.9139914298102911
2_PU_Vul 402762666 55 SPOC 120 9.94200039 -1.205674536402194 -0.7932254417957588 1.6989700043360187
2_PU_Vul 402762666 54 SPOC 120 9.94200039 -1.7522382585253238 -0.7740401075472166 2.0
2_PU_Vul 402762666 81 SPOC 20 9.94200039 -2.017659993076069 -0.9061074491495005 2.0
2_PU_Vul 402762666 82 SPOC 20 9.94200039 -1.4779777886888517 -0.23721349234489345 2.0
2_PU_Vul 402762666 82 SPOC 120 9.94200039 -1.3928954179590811 -0.14046302052396215 2.0
2_PU_Vul 402762666 81 SPOC 120 9.94200039 -2.4034012595132173 -0.5993432943758452 1.920134899109556
2_PU_Vul 402762666 55 TESS-SPOC 600 9.94200039 -1.961600193536774 -0.31460639788368633 1.9139914298102911
2_PU_Vul 402762666 54 TESS-SPOC 600 9.94200039 -1.5879877739617625 -0.24879254838056203 2.0
2_RR_Tel 421990485 27 SPOC 120 10.88379955 -2.3483552582030605 -0.9675265175520231 1.6989700043360187
2_RR_Tel 421990485 67 SPOC 120 10.88379955 -2.2027060618445033 -1.6185823128908985 1.7419742894308732
2_RR_Tel 421990485 27 TESS-SPOC 600 10.88379955 -1.5035902318062142 -0.07707484448073934 2.0
2_RR_Tel 421990485 67 TESS-SPOC 200 10.88379955 -2.0335155813281895 -1.0834603055782541 2.0
2_V399_Pav 466125998 27 SPOC 120 8.69769955 -1.3187301036175076 -1.4787553586330762 1.6989700043360187
2_V399_Pav 466125998 27 TESS-SPOC 600 8.69769955 -1.8964824987402495 -0.830375820869687 2.0
2_V399_Pav 466125998 66 TESS-SPOC 200 8.69769955 -3.182938045434461 -0.8206801636012309 1.8648436754161717
2_V399_Pav 466125998 67 TESS-SPOC 200 8.69769955 -2.079467063593443 -1.3478555239909906 1.8525567368176419
2_V366_Car 469253499 36 SPOC 120 10.67510033 -1.607817589881021 -0.47643676851008093 2.0
2_V366_Car 469253499 37 SPOC 120 10.67510033 -1.4207722497766961 -0.8680737723824954 2.0
2_V366_Car 469253499 36 TESS-SPOC 600 10.67510033 -1.793207487473027 -0.15635565830244394 2.0
2_V366_Car 469253499 37 TESS-SPOC 600 10.67510033 -1.7575344568094842 -0.2690539404627701 1.993856530700735
